ac_voltage2,dc_current2,ac_voltage1,sampleTime,tdate,dc_voltage1,dc_current4,dc_voltage4,dc_voltage3,dc_current1,key,dc_current3,ac_current1,FALSE,ac_current2,dc_voltage2
293,546,350,1380119636,25/09/2013 12:34,537,508,488,584,565,5.46942E+15,576,13,,4,356
293,527,347,1380118950,25/09/2013 12:22,531,529,484,585,570,5.63276E+15,575,9,,3,352
297,578,384,1380118318,25/09/2013 12:12,527,526,492,588,576,4.50432E+15,576,16,,4,437
297,536,379,1380117684,25/09/2013 12:01,542,547,487,594,589,5.73777E+15,579,9,,4,431
297,542,370,1380117047,25/09/2013 11:51,548,561,489,606,587,6.27405E+15,577,19,,3,431
293,543,341,1380116413,25/09/2013 11:40,547,576,488,587,563,6.04549E+15,579,12,,4,442
293,702,342,1380115781,25/09/2013 11:30,542,517,490,532,552,4.82751E+15,581,14,,26,412
293,544,348,1380115148,25/09/2013 11:19,547,547,490,594,567,4.84084E+15,574,6,,3,444
293,716,341,1380114515,25/09/2013 11:08,553,512,488,583,558,5.57607E+15,576,10,,26,417
293,640,341,1380113883,25/09/2013 10:58,547,527,490,551,552,6.03237E+15,583,16,,13,424
293,665,342,1380113250,25/09/2013 10:47,541,515,490,565,556,6.24822E+15,582,10,,9,415
287,611,341,1380112618,25/09/2013 10:37,541,520,477,573,570,6.75447E+15,581,13,,4,433
293,559,341,1380111986,25/09/2013 10:26,547,515,456,587,564,6.54282E+15,582,15,,3,398
293,517,341,1380111342,25/09/2013 10:16,547,536,486,573,557,5.79192E+15,571,17,,3,435
293,521,340,1380110708,25/09/2013 10:05,548,513,493,583,562,5.41692E+15,566,16,,3,436
293,527,342,1380110074,25/09/2013 09:54,532,518,488,585,562,5.12232E+15,571,11,,3,436
297,519,379,1380109439,25/09/2013 09:44,520,504,486,592,609,4.90647E+15,567,5,,3,443
300,530,404,1380108806,25/09/2013 09:33,544,509,489,608,607,6.08652E+15,569,11,,3,443
297,523,367,1380108173,25/09/2013 09:23,556,525,465,596,585,6.65002E+15,579,4,,3,338
313,525,420,1380107534,25/09/2013 09:12,545,522,492,599,588,6.32697E+15,577,4,,3,395
332,522,420,1380106901,25/09/2013 09:02,545,526,491,601,585,6.4205E+15,570,4,,3,444
306,508,420,1380106268,25/09/2013 08:51,547,528,489,609,596,6.00564E+15,569,15,,3,460
333,517,419,1380105634,25/09/2013 08:40,551,520,489,608,588,4.87974E+15,571,16,,4,446
338,508,446,1380105001,25/09/2013 08:30,550,531,496,600,582,5.20107E+15,592,12,,4,371
343,529,445,1380104358,25/09/2013 08:19,555,535,454,588,581,5.06562E+15,646,16,,3,441
343,521,447,1380103724,25/09/2013 08:09,575,514,493,602,575,6.08707E+15,593,6,,4,438
372,516,448,1380103091,25/09/2013 07:58,559,511,468,538,563,5.81844E+15,600,7,,3,341
389,529,447,1380102458,25/09/2013 07:47,573,520,488,533,556,4.96062E+15,594,8,,3,450
385,520,448,1380101825,25/09/2013 07:37,573,515,478,528,551,6.473E+15,586,16,,3,436
417,511,448,1380101192,25/09/2013 07:26,571,513,485,543,551,5.87067E+15,587,8,,4,437
417,533,448,1380100560,25/09/2013 07:16,554,515,455,617,552,5.10898E+15,588,13,,2,396
418,507,449,1380099926,25/09/2013 07:05,548,519,476,534,545,5.76402E+15,575,15,,4,436
424,512,452,1380046053,24/09/2013 16:07,65,526,425,86,511,6.26591E+15,511,2,,2,401
425,514,453,1380045420,24/09/2013 15:57,299,514,425,325,510,6.19004E+15,512,7,,3,402
445,512,453,1380044786,24/09/2013 15:46,376,517,425,385,511,5.5379E+15,512,7,,3,402
445,512,453,1380044150,24/09/2013 15:36,426,553,423,413,512,6.51821E+15,513,6,,2,403
421,511,452,1380043508,24/09/2013 15:25,411,522,425,414,512,5.21749E+15,516,2,,2,404
445,511,452,1380042871,24/09/2013 15:14,411,529,425,414,514,6.63768E+15,516,3,,2,405
419,511,451,1380042235,24/09/2013 15:04,412,531,427,416,514,4.8239E+15,519,2,,3,406
418,511,451,1380041599,24/09/2013 14:53,412,599,422,414,515,5.57418E+15,518,12,,2,406
419,512,451,1380040965,24/09/2013 14:43,414,527,426,416,517,5.01769E+15,524,2,,2,407
418,512,450,1380040331,24/09/2013 14:32,414,586,425,419,519,6.13713E+15,528,10,,3,407
419,518,451,1380039647,24/09/2013 14:21,363,532,432,416,520,5.83641E+15,526,13,,4,358
422,535,452,1380038996,24/09/2013 14:10,409,599,426,421,521,5.61679E+15,530,11,,3,403
445,535,454,1380038363,24/09/2013 13:59,395,565,433,466,524,6.2512E+15,534,13,,4,389
446,560,465,1380037727,24/09/2013 13:49,401,592,437,462,524,5.87833E+15,535,20,,7,393
448,537,469,1380037094,24/09/2013 13:38,403,528,450,516,528,5.01123E+15,545,16,,5,400
448,543,476,1380036460,24/09/2013 13:28,402,524,446,501,529,5.10538E+15,544,15,,3,397
450,532,477,1380035821,24/09/2013 13:17,511,584,452,526,526,6.07473E+15,555,9,,3,413
449,621,477,1380035188,24/09/2013 13:06,538,528,452,518,539,6.10085E+15,562,21,,13,409
451,550,476,1380034549,24/09/2013 12:56,548,512,466,525,538,5.05384E+15,560,17,,3,410
461,535,477,1380033915,24/09/2013 12:45,519,507,481,524,535,5.29271E+15,555,8,,3,355
451,507,476,1380032536,24/09/2013 12:22,628,508,486,551,544,4.97495E+15,573,2,,2,417
450,514,477,1380031900,24/09/2013 12:12,539,509,437,526,533,6.55934E+15,554,2,,3,421
448,512,476,1380031264,24/09/2013 12:01,418,511,455,490,525,4.94883E+15,538,2,,2,411
448,512,476,1380030627,24/09/2013 11:50,414,509,445,435,520,6.38232E+15,529,2,,3,407
447,513,466,1380029994,24/09/2013 11:40,412,508,443,432,518,6.48413E+15,524,2,,3,405
446,514,463,1380029356,24/09/2013 11:29,407,510,446,436,519,6.61775E+15,527,2,,3,401
433,606,453,1380028723,24/09/2013 11:19,396,511,448,437,520,5.33531E+15,528,12,,7,387
418,546,448,1380028088,24/09/2013 11:08,398,511,450,440,518,5.89826E+15,526,10,,10,390
417,600,448,1380027451,24/09/2013 10:57,397,510,449,439,518,5.29917E+15,526,14,,9,393
384,663,447,1380026817,24/09/2013 10:47,402,509,444,434,517,6.35621E+15,521,14,,13,393
411,573,448,1380026185,24/09/2013 10:36,404,511,439,428,513,5.23031E+15,518,7,,12,397
365,534,447,1380025551,24/09/2013 10:26,408,497,491,589,524,5.06414E+15,523,13,,4,401
344,529,447,1380024914,24/09/2013 10:15,512,589,479,604,534,5.25642E+15,543,17,,4,417
364,546,446,1380024280,24/09/2013 10:05,547,545,481,616,551,4.54243E+15,534,22,,7,417
368,539,447,1380023643,24/09/2013 09:54,615,584,494,542,541,4.66736E+15,551,23,,4,400
365,593,446,1380023010,24/09/2013 09:43,502,539,434,480,536,5.99639E+15,557,19,,9,416
344,558,446,1380022376,24/09/2013 09:33,545,541,477,626,566,6.7086E+15,552,15,,3,426
348,542,446,1380021742,24/09/2013 09:22,542,544,490,607,558,6.68867E+15,566,16,,3,425
342,607,446,1380021109,24/09/2013 09:12,530,506,491,615,574,6.16379E+15,545,13,,12,447
350,533,446,1380020476,24/09/2013 09:01,549,524,409,622,586,5.57758E+15,544,4,,5,432
391,544,447,1380019843,24/09/2013 08:51,541,538,460,614,586,4.71051E+15,581,15,,4,456
417,533,447,1380019210,24/09/2013 08:40,563,598,476,588,590,6.5658E+15,549,11,,16,458
417,548,448,1380018574,24/09/2013 08:29,567,543,490,619,567,6.12572E+15,536,14,,4,439
417,528,447,1380017895,24/09/2013 08:18,554,547,500,532,554,5.34562E+15,584,8,,3,430
418,522,449,1380017262,24/09/2013 08:08,556,549,494,617,567,5.90857E+15,535,9,,6,421
418,519,450,1380016629,24/09/2013 07:57,552,560,494,571,559,6.49695E+15,586,15,,3,420
419,525,452,1380015995,24/09/2013 07:46,551,537,493,639,550,5.92118E+15,561,4,,5,411
446,518,462,1380015363,24/09/2013 07:36,541,558,503,598,539,4.79528E+15,546,18,,3,437
446,515,467,1380014729,24/09/2013 07:25,451,521,453,513,531,4.9289E+15,547,4,,4,399
447,521,475,1380014097,24/09/2013 07:15,484,510,450,525,531,5.15197E+15,549,5,,3,373
448,527,475,1380013463,24/09/2013 07:04,412,526,452,502,528,5.31937E+15,539,5,,5,403
339,895,445,1379959720,23/09/2013 16:09,52,510,425,70,511,5.21038E+15,511,13,,31,373
341,566,445,1379959063,23/09/2013 15:58,209,510,424,251,509,6.28433E+15,516,8,,20,383
332,539,419,1379958409,23/09/2013 15:47,350,508,423,346,510,5.11084E+15,513,14,,5,393
315,528,418,1379957774,23/09/2013 15:36,362,509,423,365,511,5.01975E+15,512,11,,4,393
306,539,419,1379957131,23/09/2013 15:25,388,509,423,403,511,6.039E+15,514,7,,9,394
306,576,422,1379956494,23/09/2013 15:15,411,517,356,343,511,5.48636E+15,515,14,,5,392
333,922,419,1379955854,23/09/2013 15:04,383,515,368,353,509,4.8081E+15,517,15,,27,379
333,564,420,1379955211,23/09/2013 14:53,397,517,399,386,513,6.42713E+15,517,14,,3,393
333,533,421,1379954570,23/09/2013 14:43,401,518,445,435,517,6.01907E+15,521,4,,11,395
333,543,421,1379953927,23/09/2013 14:32,399,513,415,403,514,6.4072E+15,518,10,,4,393
315,623,420,1379953191,23/09/2013 14:20,412,518,411,609,530,5.2813E+15,534,16,,5,397
298,511,374,1379952546,23/09/2013 14:09,524,567,413,609,535,4.89317E+15,543,2,,2,361
297,551,406,1379951910,23/09/2013 13:58,532,569,411,613,546,5.84425E+15,534,7,,23,386
300,558,389,1379951273,23/09/2013 13:48,545,556,497,584,550,4.71835E+15,535,9,,28,415
325,565,419,1379950638,23/09/2013 13:37,526,576,489,595,548,6.54794E+15,535,10,,5,403
333,736,419,1379949984,23/09/2013 13:26,529,560,486,605,555,6.32047E+15,530,12,,4,401
338,765,445,1379949339,23/09/2013 13:16,555,587,492,615,576,4.58902E+15,534,26,,3,415
342,767,446,1379948687,23/09/2013 13:05,559,577,498,620,554,4.54789E+15,541,14,,28,315
363,513,445,1379948044,23/09/2013 12:54,531,556,466,495,541,6.62971E+15,557,5,,4,403
352,565,446,1379947397,23/09/2013 12:43,550,602,509,551,561,6.30055E+15,600,7,,13,380
353,655,447,1379946763,23/09/2013 12:33,551,507,484,612,558,5.29611E+15,522,13,,5,391
371,642,448,1379946117,23/09/2013 12:22,568,508,440,614,585,5.98499E+15,523,15,,9,418
366,563,448,1379945476,23/09/2013 12:11,562,499,495,614,558,4.73828E+15,522,4,,17,405
417,650,448,1379944840,23/09/2013 12:01,570,523,485,614,563,6.21547E+15,522,15,,6,420
368,635,448,1379944203,23/09/2013 11:50,563,499,485,614,555,5.17465E+15,524,6,,20,409
356,549,446,1379943569,23/09/2013 11:39,545,501,444,614,545,4.92341E+15,523,8,,14,406
341,548,446,1379942922,23/09/2013 11:29,533,514,487,614,539,5.13273E+15,523,9,,12,402
338,572,445,1379942285,23/09/2013 11:18,527,506,480,613,538,6.33078E+15,522,17,,6,402
327,695,420,1379941651,23/09/2013 11:07,502,518,460,608,532,6.69414E+15,523,16,,14,403
297,589,399,1379941018,23/09/2013 10:57,492,519,494,599,535,6.47702E+15,524,3,,18,408
332,711,419,1379940384,23/09/2013 10:46,528,581,504,367,559,4.85909E+15,599,8,,18,411
333,554,425,1379939751,23/09/2013 10:36,530,654,494,478,575,6.06676E+15,602,27,,5,411
343,550,445,1379939114,23/09/2013 10:25,520,529,491,525,603,4.63162E+15,665,17,,14,423
380,792,449,1379938480,23/09/2013 10:15,541,544,482,638,589,5.67863E+15,563,11,,19,422
417,557,449,1379937847,23/09/2013 10:04,559,674,479,625,572,4.89716E+15,622,4,,16,413
412,577,449,1379937213,23/09/2013 09:53,541,523,498,614,553,5.56824E+15,523,15,,7,406
375,621,446,1379936573,23/09/2013 09:43,541,511,486,614,554,6.67232E+15,523,15,,22,415
364,565,447,1379935937,23/09/2013 09:32,556,498,488,615,548,5.6397E+15,524,14,,8,410
367,808,446,1379935297,23/09/2013 09:22,521,506,498,611,539,4.55273E+15,524,15,,6,400
375,670,446,1379934665,23/09/2013 09:11,535,516,488,612,556,6.00491E+15,524,17,,20,414
342,686,447,1379934031,23/09/2013 09:00,576,514,478,615,591,6.13119E+15,524,7,,20,419
338,585,445,1379933392,23/09/2013 08:50,562,514,488,615,571,5.00529E+15,521,5,,26,380
333,576,420,1379932754,23/09/2013 08:39,572,518,489,615,560,4.87901E+15,524,6,,26,412
364,635,445,1379932122,23/09/2013 08:29,560,524,485,615,555,5.51027E+15,525,9,,33,421
365,923,446,1379931483,23/09/2013 08:18,539,516,495,616,540,5.74158E+15,526,15,,31,406
359,610,447,1379930849,23/09/2013 08:07,403,519,497,610,526,5.59012E+15,524,6,,29,395
356,582,448,1379930216,23/09/2013 07:57,426,499,497,614,528,6.07322E+15,524,7,,21,396
365,616,448,1379929582,23/09/2013 07:46,405,516,498,598,522,4.6117E+15,525,5,,35,398
342,578,446,1379928948,23/09/2013 07:36,417,500,486,597,526,4.61568E+15,523,9,,7,410
346,519,446,1379928315,23/09/2013 07:25,542,506,485,615,548,5.57308E+15,522,16,,4,426
338,685,446,1379927682,23/09/2013 07:15,532,524,492,615,537,5.91407E+15,524,5,,35,319
365,516,447,1379927049,23/09/2013 07:04,540,574,497,460,548,6.73922E+15,583,6,,3,427
338,574,445,1379874939,22/09/2013 16:36,0,509,426,0,510,4.72381E+15,511,13,,4,416
342,535,446,1379874298,22/09/2013 16:25,0,508,427,0,510,5.249E+15,510,15,,4,416
341,701,445,1379873657,22/09/2013 16:14,15,510,428,20,510,6.28639E+15,513,13,,5,413
338,539,446,1379873021,22/09/2013 16:04,150,508,425,187,510,5.81195E+15,512,6,,15,417
338,594,446,1379872388,22/09/2013 15:53,350,509,425,346,510,5.1866E+15,513,11,,6,415
334,580,415,1379871747,22/09/2013 15:42,415,510,430,419,513,5.74955E+15,515,9,,7,416
339,558,445,1379871202,22/09/2013 15:33,424,508,437,427,512,5.4924E+15,518,15,,4,418
338,793,445,1379870563,22/09/2013 15:23,418,510,442,432,515,5.59974E+15,524,14,,34,413
342,554,446,1379869925,22/09/2013 15:12,423,509,447,437,518,6.5534E+15,527,5,,40,416
342,743,446,1379869265,22/09/2013 15:01,424,511,448,439,521,6.05535E+15,533,10,,20,413
339,603,445,1379868631,22/09/2013 14:50,425,510,451,465,523,5.02717E+15,535,14,,4,420
334,539,439,1379867998,22/09/2013 14:40,427,509,446,437,521,5.63259E+15,529,4,,7,420
333,632,445,1379867358,22/09/2013 14:29,428,511,446,436,520,6.43455E+15,531,9,,10,419
333,541,420,1379866715,22/09/2013 14:18,428,510,438,428,517,5.55673E+15,524,8,,3,422
333,622,423,1379866079,22/09/2013 14:08,427,509,435,426,515,5.16049E+15,522,14,,3,422
333,690,420,1379865446,22/09/2013 13:57,425,510,436,425,516,6.51564E+15,521,16,,23,422
297,544,390,1379864812,22/09/2013 13:47,430,509,437,427,516,4.62365E+15,525,4,,29,424
278,544,341,1379864174,22/09/2013 13:36,430,509,433,422,515,5.80796E+15,522,4,,28,424
293,550,341,1379863534,22/09/2013 13:26,429,510,430,420,513,5.8716E+15,518,4,,18,425
272,555,341,1379862896,22/09/2013 13:15,432,511,429,419,514,6.11968E+15,520,5,,29,426
298,543,367,1379862264,22/09/2013 13:04,476,563,397,454,533,6.51165E+15,550,16,,4,436
333,738,420,1379861625,22/09/2013 12:54,514,509,491,612,560,4.50669E+15,541,14,,32,445
339,553,446,1379860991,22/09/2013 12:43,503,540,409,597,560,6.57529E+15,554,13,,3,449
374,656,448,1379860354,22/09/2013 12:32,527,535,489,609,594,6.66435E+15,532,16,,17,460
341,513,445,1379859708,22/09/2013 12:22,534,520,488,610,593,5.72344E+15,522,3,,3,468
364,515,445,1379859072,22/09/2013 12:11,531,514,465,612,600,6.33683E+15,522,4,,3,477
364,515,447,1379858437,22/09/2013 12:00,519,511,489,600,583,4.86455E+15,521,7,,3,466
366,522,448,1379857795,22/09/2013 11:50,520,501,481,603,602,5.78529E+15,522,4,,3,478
393,513,448,1379857159,22/09/2013 11:39,520,501,485,603,599,5.29161E+15,522,16,,4,436
380,514,449,1379856509,22/09/2013 11:28,526,516,495,606,598,6.01234E+15,522,15,,3,479
417,515,448,1379855873,22/09/2013 11:18,517,505,493,603,599,5.26494E+15,524,17,,3,473
417,534,449,1379855239,22/09/2013 11:07,516,496,479,602,600,6.49543E+15,524,16,,3,474
402,511,449,1379854605,22/09/2013 10:57,518,519,483,601,601,6.18894E+15,523,14,,4,474
408,524,448,1379853966,22/09/2013 10:46,518,499,495,602,601,5.53845E+15,521,4,,3,475
417,534,448,1379853334,22/09/2013 10:35,514,501,489,601,601,5.05037E+15,523,13,,3,478
417,535,449,1379852701,22/09/2013 10:25,534,503,486,610,603,4.99378E+15,522,15,,4,479
417,531,450,1379852068,22/09/2013 10:14,545,520,428,616,608,5.06304E+15,520,10,,3,494
417,513,449,1379851435,22/09/2013 10:04,540,522,473,615,585,6.23416E+15,522,16,,3,469
375,514,448,1379850802,22/09/2013 09:53,535,511,485,614,582,5.9487E+15,523,17,,4,469
342,510,446,1379850166,22/09/2013 09:43,562,499,495,618,585,4.59754E+15,521,15,,4,465
342,533,445,1379849528,22/09/2013 09:32,553,522,425,617,575,4.9755E+15,522,10,,2,466
363,511,445,1379848894,22/09/2013 09:21,566,513,486,618,569,6.63823E+15,522,5,,4,463
343,537,445,1379848261,22/09/2013 09:11,569,510,497,619,564,6.55824E+15,523,15,,3,459
338,527,446,1379847628,22/09/2013 09:00,563,509,500,617,553,4.88644E+15,524,7,,3,458
362,513,445,1379846995,22/09/2013 08:50,550,519,435,617,545,5.92602E+15,524,13,,3,456
373,525,446,1379846363,22/09/2013 08:39,546,516,500,618,540,6.29381E+15,522,7,,3,448
399,510,446,1379845731,22/09/2013 08:29,524,509,419,615,538,5.81992E+15,523,5,,4,449
417,530,447,1379845092,22/09/2013 08:18,539,524,451,616,545,6.47042E+15,524,16,,4,379
417,513,449,1379844458,22/09/2013 08:07,551,503,496,616,558,5.77388E+15,523,4,,3,460
374,517,447,1379843814,22/09/2013 07:57,622,513,501,614,559,5.51233E+15,522,5,,2,434
368,515,448,1379843182,22/09/2013 07:46,561,522,501,617,558,6.58491E+15,523,17,,4,457
391,522,448,1379842549,22/09/2013 07:36,557,521,419,616,554,5.16791E+15,522,6,,4,456
391,510,449,1379841916,22/09/2013 07:25,618,509,503,618,551,5.27525E+15,523,11,,4,367
402,518,449,1379841284,22/09/2013 07:15,578,501,435,618,552,5.8382E+15,521,17,,3,452
417,521,448,1379840651,22/09/2013 07:04,570,507,479,616,548,4.69402E+15,523,6,,3,452
418,523,449,1379827299,22/09/2013 03:22,0,508,421,0,510,6.64565E+15,512,11,,4,421
417,513,447,1379826666,22/09/2013 03:11,0,511,422,0,510,4.76889E+15,512,5,,3,421
418,509,451,1379826033,22/09/2013 03:00,0,509,422,0,510,5.64455E+15,512,15,,3,421
417,514,449,1379789855,21/09/2013 16:57,0,510,427,0,510,5.51975E+15,513,2,,2,430
418,514,449,1379789221,21/09/2013 16:47,0,510,427,0,510,5.70897E+15,512,2,,3,430
418,512,450,1379788588,21/09/2013 16:36,0,510,428,0,509,5.47258E+15,513,3,,2,430
445,512,457,1379787955,21/09/2013 16:26,0,509,428,0,510,5.93248E+15,513,2,,3,430
444,512,455,1379787317,21/09/2013 16:15,17,508,429,22,511,6.0827E+15,511,2,,3,431
419,513,452,1379786678,21/09/2013 16:05,157,509,428,198,512,6.61116E+15,513,2,,3,431
417,512,449,1379786044,21/09/2013 15:54,357,510,428,356,512,5.48526E+15,512,3,,2,431
417,513,448,1379785411,21/09/2013 15:43,403,509,432,420,512,4.80658E+15,513,1,,3,431
420,512,449,1379784774,21/09/2013 15:33,435,510,436,425,513,5.39771E+15,514,2,,2,432
423,512,449,1379784141,21/09/2013 15:22,466,509,440,430,512,6.04821E+15,516,2,,3,432
417,512,449,1379783508,21/09/2013 15:12,452,511,437,427,513,4.89606E+15,516,2,,3,433
421,513,453,1379782865,21/09/2013 15:01,441,510,481,472,515,4.9568E+15,518,2,,2,435
420,512,449,1379782233,21/09/2013 14:50,445,496,462,599,524,4.92231E+15,521,2,,2,439
417,512,449,1379781595,21/09/2013 14:40,447,521,480,610,529,6.47757E+15,522,2,,3,440
438,512,458,1379780962,21/09/2013 14:29,447,516,483,608,531,6.27677E+15,523,2,,3,441
423,514,450,1379780321,21/09/2013 14:19,485,498,487,604,535,4.85304E+15,523,2,,3,438
418,510,451,1379779683,21/09/2013 14:08,529,521,484,612,547,5.23828E+15,523,2,,3,451
417,509,448,1379779048,21/09/2013 13:57,539,496,481,612,555,5.61816E+15,523,2,,3,458
417,512,447,1379778415,21/09/2013 13:47,536,513,494,612,550,4.58307E+15,522,2,,3,403
433,509,450,1379777782,21/09/2013 13:36,545,508,460,612,550,5.15087E+15,524,2,,3,457
445,514,461,1379777150,21/09/2013 13:26,540,517,489,615,577,5.08806E+15,522,2,,3,389
442,510,456,1379775846,21/09/2013 13:04,554,495,469,614,563,6.03553E+15,522,2,,3,463
444,513,459,1379775213,21/09/2013 12:53,543,497,476,613,552,5.10428E+15,523,2,,2,455
444,514,451,1379774581,21/09/2013 12:43,537,514,496,612,545,6.41008E+15,523,2,,2,453
429,510,453,1379773949,21/09/2013 12:32,540,513,497,614,546,5.74048E+15,521,2,,3,383
419,513,453,1379773309,21/09/2013 12:22,498,506,488,611,533,6.26041E+15,523,2,,2,437
445,511,452,1379772676,21/09/2013 12:11,442,516,490,598,526,5.71382E+15,523,2,,3,436
419,513,452,1379772044,21/09/2013 12:01,442,520,494,571,523,6.25011E+15,519,2,,2,436
443,512,450,1379771412,21/09/2013 11:50,516,499,491,596,553,5.05521E+15,523,2,,2,460
445,515,461,1379770778,21/09/2013 11:39,520,519,489,604,603,4.61458E+15,522,2,,2,462
428,513,463,1379770141,21/09/2013 11:29,527,522,495,611,600,6.46259E+15,522,2,,2,461
445,511,461,1379769505,21/09/2013 11:18,533,508,494,611,601,6.50492E+15,523,3,,2,465
446,509,464,1379768872,21/09/2013 11:08,545,515,497,615,598,5.33669E+15,522,2,,2,460
445,516,462,1379768239,21/09/2013 10:57,559,522,426,615,600,5.65101E+15,522,2,,3,468
444,512,463,1379767607,21/09/2013 10:47,513,503,477,604,554,5.89964E+15,522,2,,2,453
445,510,463,1379766975,21/09/2013 10:36,539,501,495,613,591,4.56126E+15,523,2,,3,462
445,513,462,1379766338,21/09/2013 10:26,544,500,485,615,560,4.77374E+15,522,1,,2,428
445,511,461,1379765704,21/09/2013 10:15,533,498,488,612,546,6.09233E+15,523,2,,2,451
424,511,453,1379765070,21/09/2013 10:04,538,497,497,614,561,6.4975E+15,523,2,,3,453
417,513,450,1379764437,21/09/2013 09:54,541,518,495,614,561,5.3716E+15,522,2,,2,456
417,514,447,1379763804,21/09/2013 09:43,533,505,494,610,556,4.96643E+15,521,2,,3,392
417,511,448,1379763171,21/09/2013 09:33,536,496,483,613,565,4.78872E+15,524,2,,3,446
416,513,447,1379762536,21/09/2013 09:22,521,499,458,605,568,5.28418E+15,523,2,,2,451
416,513,447,1379761899,21/09/2013 09:11,519,505,452,609,602,6.7075E+15,523,2,,3,455
404,513,449,1379761266,21/09/2013 09:01,526,503,489,611,601,6.62861E+15,523,2,,2,389
417,512,448,1379760633,21/09/2013 08:50,528,496,487,612,600,5.69746E+15,523,3,,2,416
417,514,447,1379760000,21/09/2013 08:40,526,498,471,611,601,4.81607E+15,523,2,,2,383
418,514,449,1379759366,21/09/2013 08:29,528,509,462,613,599,5.49787E+15,523,2,,2,454
445,512,451,1379758685,21/09/2013 08:18,530,511,485,614,598,4.57156E+15,523,2,,3,456
446,515,468,1379758053,21/09/2013 08:07,536,498,480,616,602,6.317E+15,522,2,,3,458
448,514,476,1379757416,21/09/2013 07:57,536,498,491,615,598,4.91447E+15,523,2,,3,454
448,511,476,1379756784,21/09/2013 07:46,552,498,495,619,598,4.72123E+15,522,3,,3,369
449,511,477,1379756151,21/09/2013 07:36,556,512,480,618,584,4.64083E+15,523,2,,3,447
449,515,476,1379755512,21/09/2013 07:25,564,522,503,618,581,5.93455E+15,523,2,,2,448
449,514,476,1379754877,21/09/2013 07:14,552,514,495,617,575,4.93492E+15,522,3,,2,454
449,509,476,1379754245,21/09/2013 07:04,553,518,425,617,575,6.06566E+15,524,2,,2,399
448,513,475,1379743435,21/09/2013 04:04,450,510,432,420,511,5.67918E+15,515,2,,2,416
448,512,475,1379742803,21/09/2013 03:53,362,509,423,364,512,6.51454E+15,512,2,,2,416
448,513,475,1379742170,21/09/2013 03:43,344,510,423,336,511,4.633E+15,512,2,,3,416
448,512,475,1379741538,21/09/2013 03:32,38,508,423,48,510,6.67369E+15,512,2,,2,416
448,511,475,1379740905,21/09/2013 03:22,3,510,423,4,511,5.55563E+15,512,2,,3,416
449,512,474,1379740273,21/09/2013 03:11,0,508,424,0,510,5.54779E+15,512,2,,3,416
449,512,475,1379739640,21/09/2013 03:01,0,509,423,0,508,5.09754E+15,513,2,,3,416
333,518,420,1379703483,20/09/2013 16:58,0,510,419,0,510,4.80865E+15,511,4,,4,413
333,520,419,1379702846,20/09/2013 16:47,0,510,420,0,510,5.38864E+15,513,4,,3,413
310,513,424,1379702206,20/09/2013 16:37,0,512,419,0,510,5.09012E+15,512,6,,4,412
303,514,399,1379701571,20/09/2013 16:26,0,509,420,0,510,6.71255E+15,512,6,,3,413
303,516,406,1379700928,20/09/2013 16:15,32,509,420,40,510,6.16118E+15,512,4,,3,413
293,514,342,1379700294,20/09/2013 16:05,198,510,420,238,510,4.53459E+15,511,5,,3,413
293,538,342,1379699658,20/09/2013 15:54,351,508,421,347,510,4.93976E+15,513,16,,4,412
293,514,341,1379699025,20/09/2013 15:44,419,510,437,426,515,5.65307E+15,516,6,,4,413
292,542,340,1379698391,20/09/2013 15:33,421,520,447,440,519,5.05779E+15,528,15,,4,414
292,520,340,1379697757,20/09/2013 15:22,421,517,420,546,521,6.12462E+15,530,4,,3,412
272,599,341,1379697123,20/09/2013 15:12,416,539,490,577,525,5.03528E+15,530,10,,4,409
270,639,341,1379696487,20/09/2013 15:01,414,497,426,578,524,5.60772E+15,527,15,,10,409
288,548,315,1379695851,20/09/2013 14:51,415,497,491,569,528,6.44266E+15,532,4,,11,409
273,688,340,1379695218,20/09/2013 14:40,446,528,495,599,530,6.17067E+15,532,17,,3,410
264,584,318,1379694585,20/09/2013 14:30,529,524,486,611,535,5.22124E+15,525,16,,4,415
288,700,315,1379693899,20/09/2013 14:18,557,516,485,618,557,6.1496E+15,527,16,,4,416
267,575,315,1379693267,20/09/2013 14:08,540,528,489,612,557,5.30013E+15,538,15,,3,411
270,605,314,1379692634,20/09/2013 13:57,560,523,478,615,564,6.72619E+15,525,8,,3,428
264,646,317,1379691994,20/09/2013 13:46,571,498,428,618,568,6.11858E+15,528,13,,4,425
288,573,328,1379691354,20/09/2013 13:36,547,537,465,617,555,4.99268E+15,526,4,,14,414
293,667,340,1379690720,20/09/2013 13:25,551,563,494,616,556,6.15486E+15,526,17,,4,427
293,788,341,1379690088,20/09/2013 13:15,556,525,486,618,553,6.46516E+15,526,15,,3,348
266,553,342,1379689456,20/09/2013 13:04,562,532,476,616,560,6.39222E+15,530,4,,24,424
270,564,341,1379688823,20/09/2013 12:54,554,527,485,618,561,4.50724E+15,529,14,,3,424
293,638,342,1379688190,20/09/2013 12:43,546,540,498,614,546,5.33926E+15,544,14,,42,433
293,546,342,1379687558,20/09/2013 12:32,517,504,496,607,534,6.69953E+15,539,4,,10,418
293,562,344,1379686877,20/09/2013 12:21,489,513,494,612,531,4.73718E+15,534,15,,4,409
