text,tdate,key
"Sun Sep 29 05:21:48 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-29 03:21:54,5755170277294080
"Thu Sep 26 15:48:58 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (56 bytes - 6s).",2013-09-26 13:49:05,5755634133762048
"Fri Sep 27 10:53:01 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 5s).",2013-09-27 08:53:07,5756544666828800
"Wed Sep 25 17:56:13 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 6s).",2013-09-25 15:56:18,5757334940811264
"Mon Sep 23 13:29:07 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-103dbm). Successful (55 bytes - 7s).",2013-09-23 11:29:26,5757523919372288
"Wed Oct  2 07:29:01 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-02 05:29:07,5758056495316992
"Sat Sep 21 06:04:19 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 5s).",2013-09-21 04:04:24,5758898308907008
"Tue Sep 17 14:53:25 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (56 bytes - 4s).",2013-09-17 12:53:31,5759379345244160
"Sat Oct  5 07:40:03 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-05 05:40:08,5759800252039168
"Thu Sep 12 08:37:31 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (56 bytes - 5s).",2013-09-12 06:37:35,5760066540011520
"Thu Sep 26 09:37:01 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 6s).",2013-09-26 07:37:07,5761337850331136
"Thu Sep 19 16:43:46 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (56 bytes - 9s).",2013-09-19 14:43:53,5761475289284608
"Thu Oct  3 13:20:02 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 4s).",2013-10-03 11:20:09,5761836066537472
"Tue Oct  1 07:49:55 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-10-01 05:50:00,5763210456072192
"Wed Sep 11 15:59:23 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-105dbm). Successful (54 bytes - 13s).",2013-09-11 13:59:28,5765426659196928
"Sun Oct  6 05:00:41 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-10-06 03:00:46,5766466041282560
"Sat Sep 21 09:36:15 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 4s).",2013-09-21 07:36:20,5766732329254912
"Mon Sep 23 09:57:20 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 5s).",2013-09-23 07:57:24,5767831840882688
"Fri Sep 13 05:22:03 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-105dbm). Successful (50 bytes - 11s).",2013-09-13 03:22:09,5769137510940672
"Thu Sep 26 11:12:25 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 8s).",2013-09-26 09:12:30,5770958577074176
"Wed Sep 18 08:00:11 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 5s).",2013-09-18 06:00:17,5771886290010112
"Fri Sep 27 08:56:39 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-27 06:56:45,5771972189356032
"Thu Sep 19 05:00:47 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (50 bytes - 6s).",2013-09-19 03:00:53,5772779643207680
"Mon Sep 23 16:43:20 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 11s).",2013-09-23 14:43:27,5773329399021568
"Tue Oct  1 07:39:20 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-10-01 05:39:25,5775305083977728
"Fri Oct  4 06:04:53 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-04 04:04:57,5776404595605504
"Fri Sep 20 06:46:07 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 4s).",2013-09-20 04:46:12,5776765372858368
"Wed Sep 11 17:20:29 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-103dbm). Successful (54 bytes - 6s).",2013-09-11 15:20:45,5777521287102464
"Sat Sep 28 17:02:39 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 5s).",2013-09-28 15:02:47,5778431820169216
"Wed Sep 25 08:12:47 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Unsuccessful.",2013-09-25 06:12:53,5778586438991872
"Fri Oct  4 12:05:43 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (56 bytes - 5s).",2013-10-04 10:05:48,5779290813628416
"Sat Sep 21 05:43:14 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 5s).",2013-09-21 03:43:19,5779342353235968
"Tue Sep 24 15:17:29 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (54 bytes - 9s).",2013-09-24 13:17:36,5780441864863744
"Fri Sep 27 10:42:23 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (56 bytes - 5s).",2013-09-27 08:42:33,5781833434267648
"Mon Sep 30 08:32:38 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-09-30 06:32:42,5782932945895424
"Tue Sep 10 08:44:05 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (46 bytes - 4s).",2013-09-10 06:44:10,5783293723148288
"Fri Sep 20 13:39:17 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (55 bytes - 8s).",2013-09-20 11:39:28,5784187076345856
"Fri Oct  4 05:01:21 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-04 03:01:25,5784444774383616
"Tue Oct  1 16:33:34 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 4s).",2013-10-01 14:33:46,5784994530197504
"Wed Sep 25 17:45:37 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (56 bytes - 5s).",2013-09-25 15:45:43,5785097609412608
"Sat Oct  5 07:08:16 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-05 05:08:21,5786738286919680
"Fri Sep 13 08:42:42 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-105dbm). Successful (55 bytes - 5s).",2013-09-13 06:42:47,5787004574892032
"Tue Sep 17 06:03:39 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 4s).",2013-09-17 04:03:44,5787554330705920
"Sat Oct  5 05:11:44 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-05 03:11:49,5788636662464512
"Sun Sep 22 16:50:55 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 4s).",2013-09-22 14:51:02,5791746218786816
"Thu Oct  3 05:53:46 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Unsuccessful.",2013-10-03 03:53:51,5792347514208256
"Tue Sep 24 12:15:37 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 5s).",2013-09-24 10:15:48,5793258047275008
"Sun Oct  6 07:18:27 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-06 05:18:33,5793541515116544
"Sat Sep 21 14:32:52 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 4s).",2013-09-21 12:32:57,5793807803088896
"Fri Sep 13 13:47:48 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-105dbm). Unsuccessful.",2013-09-13 11:48:01,5794563717332992
"Sat Sep 14 14:43:47 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 4s).",2013-09-14 12:43:53,5795663228960768
"Mon Sep 30 11:01:48 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Unsuccessful.",2013-09-30 09:02:04,5796298884120576
"Tue Sep 10 05:40:34 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (46 bytes - 4s).",2013-09-10 03:40:40,5796350423728128
"Fri Oct  4 12:27:09 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 4s).",2013-10-04 10:27:14,5797570194440192
"Fri Sep 27 06:04:43 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-27 04:04:50,5798429187899392
"Sun Sep 15 05:43:25 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 5s).",2013-09-15 03:43:30,5799786397564928
"Sat Oct  5 08:54:22 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-05 06:54:28,5800069865406464
"Sat Sep 21 15:57:55 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 8s).",2013-09-21 13:58:00,5801229506576384
"Tue Oct  1 05:00:33 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (50 bytes - 6s).",2013-10-01 03:00:39,5801762082521088
"Thu Sep 19 12:57:48 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 4s).",2013-09-19 10:57:51,5803016212971520
"Tue Sep 17 10:17:16 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 4s).",2013-09-17 08:17:25,5803497249308672
"Tue Sep 10 09:42:20 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (52 bytes - 5s).",2013-09-10 07:42:25,5803772127215616
"Wed Sep 25 05:55:01 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-09-25 03:55:05,5805043437535232
"Wed Sep 25 05:02:05 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-09-25 03:02:10,5805593193349120
"Wed Sep 18 06:35:47 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (54 bytes - 5s).",2013-09-18 04:35:53,5805971150471168
"Thu Sep 19 13:08:30 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 13s).",2013-09-19 11:08:33,5809338404831232
"Mon Sep 30 16:44:12 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (56 bytes - 5s).",2013-09-30 14:44:18,5809596102868992
"Fri Oct  4 12:16:17 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 5s).",2013-10-04 10:16:32,5810489456066560
"Sat Sep 21 08:43:21 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-21 06:43:25,5810850233319424
"Wed Oct  2 10:07:56 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 5s).",2013-10-02 08:08:02,5811039211880448
"Fri Sep 27 05:01:12 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-27 03:01:18,5811760766386176
"Sat Sep 28 17:55:39 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (53 bytes - 5s).",2013-09-28 15:55:45,5812516680630272
"Fri Sep 13 09:35:30 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-105dbm). Successful (55 bytes - 5s).",2013-09-13 07:35:36,5812705659191296
"Wed Sep 11 17:34:04 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-105dbm). Successful (54 bytes - 6s).",2013-09-11 15:34:10,5813255415005184
"Sat Oct  5 08:01:15 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-05 06:01:21,5813401443893248
"Tue Oct  1 09:36:43 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 4s).",2013-10-01 07:36:49,5815162380484608
"Thu Oct  3 14:55:24 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 14s).",2013-10-03 12:55:31,5816261892112384
"Sat Sep 28 09:25:16 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 4s).",2013-09-28 07:25:22,5817567562170368
"Fri Sep 13 14:00:44 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-105dbm). Successful (56 bytes - 29s).",2013-09-13 12:00:50,5818478095237120
"Thu Sep 19 06:04:02 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 5s).",2013-09-19 04:04:08,5818821692620800
"Wed Oct  2 11:43:08 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (56 bytes - 5s).",2013-10-02 09:43:13,5819079390658560
"Tue Sep 24 12:05:04 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 5s).",2013-09-24 10:05:11,5819371448434688
"Sun Oct  6 05:32:29 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-10-06 03:32:34,5820067233136640
"Mon Sep 16 14:59:21 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-67dbm). Successful (54 bytes - 5s).",2013-09-16 12:59:31,5821639191166976
"Fri Sep 27 07:51:43 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-27 05:51:47,5825092344872960
"Thu Sep 26 08:11:55 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-26 06:12:01,5826002877939712
"Sun Sep 22 12:25:25 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 5s).",2013-09-22 10:25:30,5827892663549952
"Tue Oct  1 06:25:15 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-01 04:25:20,5828425239494656
"Fri Sep 20 05:53:25 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 4s).",2013-09-20 03:53:31,5829267053084672
"Thu Oct  3 09:25:34 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 5s).",2013-10-03 07:25:39,5829524751122432
"Wed Sep 18 17:32:36 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (55 bytes - 8s).",2013-09-18 15:32:42,5830297845235712
"Tue Sep 17 11:32:12 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-67dbm). Successful (55 bytes - 4s).",2013-09-17 09:32:18,5830847601049600
"Sat Sep 14 17:44:00 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-67dbm). Successful (55 bytes - 4s).",2013-09-14 15:44:05,5831534795816960
"Wed Sep 25 07:09:14 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-09-25 05:09:20,5831706594508800
"Thu Sep 19 08:00:04 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 5s).",2013-09-19 06:00:09,5831844033462272
"Wed Oct  2 15:25:36 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 5s).",2013-10-02 13:25:41,5832204810715136
"Fri Sep 13 12:42:44 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-107dbm). Successful (55 bytes - 6s).",2013-09-13 10:42:49,5834421013839872
"Wed Sep 18 17:21:59 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (55 bytes - 8s).",2013-09-18 15:22:06,5836070281281536
"Fri Oct  4 13:09:36 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (56 bytes - 4s).",2013-10-04 11:09:42,5836946454609920
"Sat Sep 14 09:35:19 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 4s).",2013-09-14 07:35:23,5838956499304448
"Wed Sep 25 13:08:59 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (56 bytes - 4s).",2013-09-25 11:09:03,5839128297996288
"Thu Sep 12 08:11:10 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 5s).",2013-09-12 06:11:16,5839506255118336
"Sat Oct  5 06:04:42 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-05 04:04:48,5840038831063040
"Sat Oct  5 05:32:56 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-05 03:33:00,5841138342690816
"Mon Sep 16 18:32:20 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-73dbm). Successful (50 bytes - 7s).",2013-09-16 16:32:26,5841155522560000
"Wed Sep 25 14:12:21 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 4s).",2013-09-25 12:12:25,5844419697704960
"Sat Sep 28 11:00:30 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 5s).",2013-09-28 09:00:35,5844780474957824
"Wed Oct  2 18:37:50 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Unsuccessful.",2013-10-02 16:37:53,5845673828155392
"Sun Oct  6 07:50:15 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-06 05:50:20,5846867829063680
"Sat Sep 21 10:29:49 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 3s).",2013-09-21 08:29:54,5847134117036032
"Tue Sep 17 14:32:06 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-71dbm). Successful (56 bytes - 4s).",2013-09-17 12:32:11,5847615153373184
"Sun Sep 15 11:11:06 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 4s).",2013-09-15 09:11:12,5848989542907904
"Mon Sep 23 06:25:33 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-09-23 04:25:39,5849711097413632
"Fri Sep 27 06:48:09 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-27 04:48:14,5850930868125696
"Wed Oct  2 06:25:28 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-10-02 04:25:34,5851446264201216
"Wed Sep 18 13:38:57 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-77dbm). Successful (56 bytes - 5s).",2013-09-18 11:39:02,5851669602500608
"Thu Sep 26 06:57:43 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Unsuccessful.",2013-09-26 04:57:49,5851841401192448
"Sat Oct  5 09:04:56 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 5s).",2013-10-05 07:05:01,5853396179353600
"Tue Oct  1 05:32:18 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-01 03:32:24,5854263762747392
"Sun Sep 22 13:18:20 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 8s).",2013-09-22 11:18:26,5854555820523520
"Fri Sep 20 07:07:11 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 4s).",2013-09-20 05:07:17,5855105576337408
"Fri Oct  4 15:06:12 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (56 bytes - 5s).",2013-10-04 13:06:19,5855363274375168
"Tue Sep 24 14:22:39 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 5s).",2013-09-24 12:22:50,5855655332151296
"Sun Sep 15 18:03:58 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 10s).",2013-09-15 16:04:04,5856823563255808
"Sun Sep 15 09:03:46 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 4s).",2013-09-15 07:03:50,5857373319069696
"Wed Sep 25 06:26:52 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-09-25 04:26:59,5857545117761536
"Wed Sep 18 12:25:00 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 8s).",2013-09-18 10:25:05,5857923074883584
"Mon Sep 23 12:57:22 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (55 bytes - 5s).",2013-09-23 10:57:28,5859056946249728
"Fri Sep 27 11:24:48 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 5s).",2013-09-27 09:24:53,5860723393560576
"Sun Sep 29 18:26:06 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-09-29 16:26:11,5861822905188352
"Tue Sep 24 11:12:12 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (56 bytes - 5s).",2013-09-24 09:12:19,5862114962964480
"Fri Sep 20 14:21:42 2013
 (Rwanda).successful (3s) - GSM (2G). Registered on Home Network (-75dbm). Successful (55 bytes - 5s).",2013-09-20 12:21:46,5863077035638784
"Wed Sep 25 18:06:50 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-25 16:06:56,5863987568705536
"Mon Sep 23 14:43:53 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 17s).",2013-09-23 12:43:59,5864176547266560
"Thu Sep 26 11:33:34 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 5s).",2013-09-26 09:33:39,5864898101772288
"Sat Sep 14 15:26:00 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-67dbm). Successful (54 bytes - 4s).",2013-09-14 13:26:05,5864932461510656
"Tue Sep 17 16:39:25 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (55 bytes - 5s).",2013-09-17 14:39:31,5865482217324544
"Tue Oct  1 08:33:10 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-10-01 06:33:15,5867389182803968
"Fri Oct  4 14:02:32 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (56 bytes - 5s).",2013-10-04 12:02:37,5868488694431744
"Mon Sep 30 17:58:26 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 8s).",2013-09-30 15:58:41,5869244608675840
"Tue Sep 17 16:28:52 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-77dbm). Successful (55 bytes - 5s).",2013-09-17 14:28:57,5871254653370368
"Sat Sep 28 11:43:00 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 8s).",2013-09-28 09:43:07,5871340552716288
"Wed Oct  2 14:11:22 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 5s).",2013-10-02 12:11:27,5872130826698752
"Sun Oct  6 05:11:17 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-10-06 03:11:22,5873118669176832
"Fri Sep 20 11:00:13 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-77dbm). Successful (55 bytes - 5s).",2013-09-20 09:00:23,5873384957149184
"Fri Sep 27 09:07:12 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 5s).",2013-09-27 07:07:18,5873951892832256
"Thu Sep 12 12:35:29 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 5s).",2013-09-12 10:35:34,5874140871393280
"Tue Sep 10 08:04:37 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (46 bytes - 5s).",2013-09-10 06:04:43,5874690627207168
"Thu Sep 26 18:39:24 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-26 16:39:29,5875412181712896
"Thu Sep 26 17:56:49 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 6s).",2013-09-26 15:56:54,5875961937526784
"Fri Sep 20 13:28:41 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-77dbm). Successful (56 bytes - 6s).",2013-09-20 11:28:45,5879707149008896
"Sat Oct  5 10:08:22 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (54 bytes - 5s).",2013-10-05 08:08:27,5880059336327168
"Tue Oct  1 06:56:59 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-01 04:57:04,5880308444430336
"Sun Sep 22 10:18:35 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (55 bytes - 5s).",2013-09-22 08:18:39,5881218977497088
"Tue Sep 24 07:18:48 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-09-24 05:18:54,5882318489124864
"Mon Sep 30 15:07:52 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 4s).",2013-09-30 13:08:04,5882885424807936
